District,SS,Toponym,Chrononym,Def,Context,Year,Comment,Latitude,Longitude,DISS
Парф,Матвеевский,Матвеево,ФРОЛуШКИ-БЕЛОГОЛуШКИ,"праздник в с. Матвеево, день св. Фрола и Лавра",,2006 авг.,,,,
Кадый,Селищенский,Селище,ФРОЛы,"престольный праздник д. Селище, отмечаемый 31 августа",,2004 авг.,,,,
Меж,Георгиевский,Георгиевское,ФРОЛы,"день свв. Фрола и Лавра, 31 августа, праздновавшийся в д. Суховское Георгиевского с/с","На ФролАх пироги из ржи пекли, налИвники, преженцЫ.",2023 лето,,,,
Окт,Луптюгский,Луптюг,ФРОЛы,31 августа,"До ФролОв сей, а после ФролОв не вырастЕт.",2011 авг.,ФРОЛы-ЛаВРЫ,,,
Окт,Луптюгский,Луптюг,ФРОЛы,31 августа,"До ФролОв сей, а после ФролОв не вырастЕт.",2011 авг.,ФРОЛы-ЛаВРЫ,,,
Ней,Тотомицкий,Тотомица,ФРОЛы,"праздник, отмечавшийся 31 августа в б. д. Дьяково Тотомицкого с/с",,2006 авг.,,,,
Кадый,Екатеринкинский,Екатеринкино,ФРОЛы,праздник 31 августа в д. Ново-Марьино Екатеринкинского с/с,В Ново-Марьине будет праздник ‒ Фролы называется.,2004 авг.,,,,
Кадый,Столпинский,Столпино,ФРОЛы,праздник в д. Столпино,,2004 авг.,,,,
Ней,Тотомицкий,Тотомица,ФРОЛы,"праздник, отмечавшийся 31 августа в б. д. Дьяково Тотомицкого с/с",,2006 авг.,,,,
Мак,Вознесенский,Соловатово,ФРОЛы,престольный праздник дд. Гребенец и Соловатово 31 августа,,2004 авг.,,,,
Мак,Тимошинский,Тимошино,ФРОЛы,"31.09., Фролов день, престольный праздник в б. д. Акатиха Тимошинского с/с",,2023 лето,,,,
Кадый,Котловский,Котлово,ФРОЛы,"праздник, отмечаемый 31 августа в д. Котлово","Коровы издыхали, дак часовню построили, назвали ФролЫ.",2004 авг.,,,,
Мак,Красногорский,Быстрово,ФРОЛы,престольный праздник в дд. Новосёлки и Быстрово Красногорского с/с (31 августа),в НовосЁлках праздник ФролЫ,2022 лето,,,,
Шар,Заболотский,Балаболиха,ФРОЛы,"престольный праздник, отмечавшийся в ряде деревень Заболотского с/с","""ФролЫ 31-го августа. Тут уж Дубовка, Ершиха, Малиниха и Балаболиха. К им гулять ходили. // ФролЫ ‒ это лошадиный праздник. Лошадей купали дак.""",2014 авг.,,,,
Шар,Заболотский,Балаболиха,ФРОЛы,"престольный праздник в д. Балаболиха, отмечаемый 2-го сентября","В Балаболихе ФролЫ был праздник, а где-то Петры.",2014 авг.,,,,
Шар,Заболотский,Балаболиха,ФРОЛы,праздник 31 августа,"""ПетрЫ ‒ оне 12 июня, а потом идёшь ко мне [= в д. Заводь], СпАсы отгАщивать, а потом на ФролЫ. ГостИлися. Наш завОдской [относящийся к д. Заводь] был праздник СпАсы, 14-го августа, после них ‒ ФролЫ, 31 августа.""",2014 авг.,,,,
С-Гал,Куземинский,Бородавицино,ФРОЛы,"престольный праздник, празднуемый 31 сентября (в б. д. Шиханово Куземинского с/с)",ФролЫ-голЫ ‒ потому что дорАнче убирают с полей.,2003 июль,,,,
Кадый,Селищенский,Селище,ФРОЛы,"церковный праздник, отмечаемый в б. д. Селище 31 августа",,2004 авг.,,,,
Кадый,Паньковский,Льгово,ФРОЛы,"праздник, отмечаемый 31 августа в д. Льгово","На ФролЫ, на годовОй-то прАздник, вся дерЕвня гулЯт.",2004 авг.,,,,
Кадый,Селищенский,Селище,ФРОЛы,престольный праздник д. Селище (31 августа),,2004 авг.,,,,
Меж,Георгиевский,Суховская,ФРОЛы,"31 августа, день свмч Флора и Лавра, престольный праздник в д. Суховская",В Суховской была ФролЫ.,2023 лето,,,,
Парф,Задоринский,Марфино,ФРОЛы,праздник мучеников Флора и Лавра (31 августа),В МАрфине ФролЫ праздновали 31 августа и в РАменье тоже.,2006 авг.,,,,
Мак,Вознесенский,Сокорново,ФРОЛы,"праздник св. Фрола и Лавра, отмечаемый 31 августа по н.ст.","ФролЫ были в сентябре, нет, тридцать первого августа.",2022 лето,,,,
Мак,Вознесенский,Татариново,ФРОЛы,престольный праздник в д. Соловатово Вознесенского с/с,,2004 авг.,,,,
Мак,Красногорский,Быстрово,ФРОЛы,праздник в д. Новосёлки Красногорского с/с,,2022 лето,,,,
Мак,Нижне-Нейский,Березники,ФРОЛы,"годовой праздник в д. Березники, 31.08",,2022 лето,,,,
Вохом,Заветлужский,Левинцы,ФРОЛы,осенний праздник,"Всегда рожь до ФролОв сеяли, а после уж плохо росла. // ФролЫ-голЫ в сентябре.",2012 лето,ФРОЛы-ГОЛы,,,
Пав,Крутогорский,Шайменский,ФРОЛы,"день св. Фрола и Лавра, престольный праздник в пос. Шайменский, 30 сентября",,2009 авг.,,,,
Мант,Медведицкий,Старая Шолешка,ФРОЛы,31 августа,"Фролы за рекой гуляли, в Шолешке. Фролы голы, говорили.",2023 лето,,,,
Окт,Луптюгский,Афонино,ФРОЛы,31 августа,,2011 авг.,,,,
Ост,Островский,Парфеново,ФРОЛы,"31 августа, Фрол и Лавёр ‒ лошадники, престольный праздник в д. Парфеново","У нас здесь, в Парфеньево, отмечаются ФролЫ, ФрОлов дЕнь.",2023 лето,,,,
Ост,Хомутовский,Борок,ФРОЛы,"праздник, отмечаемый 31 августа в д. Якуниха Хомутовского с/с",,2022 лето,,,,
